Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
,PV Rao,2.0 out of 5 stars,"

  Got a much smaller size than what I asked for. That was a nasty shock.

",Size: 7 Women/5 MenColor: Black,,"Reviewed in India on December 2, 2020"
,austin,2.0 out of 5 stars,"

  They do come in large sizes such as 15 which is what I am but when it came it was way too loose. If you are going to buy this I would recommend that you get a size smaller then you are.

",Size: 17 Women/15 MenColor: Chocolate,One person found this helpful,"Reviewed in Canada on August 16, 2016"
,Martine57,3.0 out of 5 stars,"

  J'ai acheté ce modèle plusieurs fois au cours des dernières années, toujours dans la même taille.Cet achat a été décevant: le modèle taille beaucoup plus petit que d'habitude. Plus fabriqué dans le même pays, et la matière semble différente.

",Size: 9 Women/7 MenColor: Slate Grey,,"Reviewed in France on October 7, 2020"
,katika,1.0 out of 5 stars,"

  hatte die schuhe für meine mutter bestellt und die war damit gar nicht zufrieden. die schuhe waren etwas zu hart beim gehen und hatten auch einen komischen geruch. mussten sie leider wieder zurück schicken

",Size: 8 Women/6 MenColor: Navy,One person found this helpful,"Reviewed in Germany on February 18, 2014"
,Elise,3.0 out of 5 stars,"

  Its too small for my toes ahah

",Size: 10 Women/8 MenColor: Black,,"Reviewed in Germany on February 12, 2020"
,Martin Birnschein,1.0 out of 5 stars,"

  Nach wenigen Wochen Nutzung sind die Schuhe stark eingegangen . Ich habe nichts Unübliches mit den Schuhen veranstaltet . Ich bin in keiner Weise zufrieden mit dem Produkt.

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in Germany on July 27, 2019"
,Peter Rehme,1.0 out of 5 stars,"

  Nach einer Woche riß der erste Bügel ab. Nicht gut

",Size: 14 Women/12 MenColor: Black,,"Reviewed in Germany on April 6, 2020"
,David,3.0 out of 5 stars,"

  La suela es blanda para mi gusto. Pero hara hacer deportes nauticos como piragua va muy bien.

",Size: 13 Women/11 MenColor: Pepper,,"Reviewed in Spain on August 13, 2019"
,Eva Z.,1.0 out of 5 stars,"

  Stesso numero di un altro paio ma più piccole ....

",Size: 7 Women/5 MenColor: Ballerina Pink,,"Reviewed in Italy on December 20, 2020"
,Giulia,3.0 out of 5 stars,"

  Sono molto comode e leggete.  Il pacco è arrivato integro e nei tempi giusti. Ho dovuto prendere 2 taglie sotto la mia taglia normale e comunque sono belle ampie.  Usate in casa sono estremamente comode

",Size: 8 Women/6 MenColor: New Mint,,"Reviewed in Italy on May 20, 2016"
,Christy Hall,1.0 out of 5 stars,"

  I can't remember ordering these awful clogs, but somehow Amazon decided I should and sent them to me.  I have been trying to return them ever since with no success.  You can get similar clogs - the same clogs in fact - at a better price in virtually any shop that stocks this brand.  A total rip off, in my opinion.  They are horrid, far too large, etc etc etc.  I hate them.  Amazon, please come and take them away…  See the consumer credit act, trading standard laws, etc.  This is the UK.  You sent them, I told you I didn't want them, etc.  I am getting in touch with trading standards very soon.

",Size: 6 Women/4 MenColor: Khaki,,"Reviewed in the United Kingdom on November 4, 2013"
,Andres Lara Nuñez,3.0 out of 5 stars,"

  Pongo 3 por que ya van dos veces que pido y mandan una medida mas abajo que la que habia seleccionado

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Mexico on June 25, 2018"
,Bienenfreund,3.0 out of 5 stars,"

  Nach dem Auspacken war der extreme Geruch der Schuhe fast nicht auszuhalten und auch Tage danach hat sich dies noch nicht verflüchtigt. Im Internet steht zwar, dass dies nicht gesundheitsschädlich wäre (zumindest wenn man Socken trägt). Zum Wohlbefinden trägt es aber nciht bei.Deshalb nur 3 Sterne

",Size: 12 Women/10 MenColor: Black,One person found this helpful,"Reviewed in Germany on April 3, 2014"
,Manfred  D.,2.0 out of 5 stars,"

  Geht so

",Size: 12 Women/10 MenColor: White,,"Reviewed in Germany on December 8, 2018"
,K. Meyer,1.0 out of 5 stars,"

  Nach 3 Monaten sind diese Schuhe (43/44 grau) leider nicht mehr tragbar. Sie standen immer an der Terrassentür, mal drinnen, mal draußen.. sie sind um mehrere Größen geschrumpft! 😣 Also bitte bloß nicht in die Sonne stellen!!!!

",Size: 12 Women/10 MenColor: Slate Grey,,"Reviewed in Germany on August 11, 2018"
,Cliente Amazon,3.0 out of 5 stars,"

  Son muy cómodas. El número 46-47 se asemeja más a un 46. Las próximas serán unas chanclas ya que son comodisimas

",Size: 14 Women/12 MenColor: Black,One person found this helpful,"Reviewed in Spain on August 4, 2018"
,oliver reinard,1.0 out of 5 stars,"

  Allerletzter Schrott...schrumpfen innerhalb drei Tagen um 2,5 cm. Bitte nur im Kühlschrank aufbewahren und nur nachts tragen! EIN WITZ!!! Unfassbar das so was verkauft werden darf!!!

",Size: 14 Women/12 MenColor: Black,,"Reviewed in Germany on August 20, 2018"
,A. Ars,1.0 out of 5 stars,"

  Le croc droit est plus petit que le gauche, environ 1cm, si ! si ! oui ! oui ! vous avez bien lu ... cet article aurait du être mis au rebut !... mais pour Amazon ???

",Size: 10 Women/8 MenColor: Chocolate,2 people found this helpful,"Reviewed in France on July 25, 2019"
,pacopako,2.0 out of 5 stars,"

  Al igual que las Crocs Shayna de mujer, en esta ocasión el zapato queda más justo de lo habitual y con el paso del tiempo SE HAN ENCOGIDO.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Spain on December 21, 2015"
,spenk,2.0 out of 5 stars,"

  Le ho acquistate l'anno scorso e ho notato che ad ogni lavaggio ( o asciugatura ) le crocs si restringevano un po' fino a quando non mi sono più entrate. Peccato perchè erano comode all'inizio e ora mi tocca buttarle.

",Size: 8 Women/6 MenColor: Citrus,3 people found this helpful,"Reviewed in Italy on January 4, 2015"
,Cliente Amazon,3.0 out of 5 stars,"

  Il prodotto è molto valido ma occhio alle misure: i sabot sono larghi e vanno ordinati 2 numeri meno di quello che si porta normalmente. Io avevo un modello simile ma è molto più sottile come forma, mi piacerebbe capire se ci sono anche con Crocs larghezze diverse

",Size: 7 Women/5 MenColor: Khaki,,"Reviewed in Italy on April 6, 2016"
,Amazoniado,3.0 out of 5 stars,"

  Es para regalo

",Size: 8 Women/6 MenColor: Grass Green,,"Reviewed in Spain on July 20, 2020"
,Chris Huey,2.0 out of 5 stars,"

  Angenehm zu tragen durch das leichte Gewicht und das relativ weiche Gummi. Allerdings muss man sie immer im Schatten parken, da sie in der Sonne leider schnell einlaufen. Für einen Gartenschuh natürlich nicht sehr sinnvoll...

",Size: 11 Women/9 MenColor: Black,,"Reviewed in Germany on August 30, 2017"
,Michaela Schulz,3.0 out of 5 stars,"

  Dieser Schuh ist gut in der Verarbeitung, richt auch nicht so wie manch andere von dieser Sorte. Leider war nicht in der Beschreibung gestanden das der Schuh größer ausfällt. Leider um fast zwei Nummern.

",Size: 19 Women/17 MenColor: Navy,,"Reviewed in Germany on July 2, 2014"
,Janin Lütge,3.0 out of 5 stars,"

  Habe ihn in Größe 42 bestellt, und es ist absolut keine Schuh für schmale Füße. Man könnte meinen man hat einen Männerschuh bestellt.Im Ganzen betrachtet aber sehr bequem und von guter Qualität, deshalb 3 Sterne.

",Size: 11 Women/9 MenColor: White,,"Reviewed in Germany on May 7, 2014"
,Kerstin  Diezel,1.0 out of 5 stars,"

  Nachdem der Schuh 2 Wochen getragen wurde, ist er immer kleiner geworden. Mittlerweile 2cm geschrumpft😬. Wo ist da die Qualität geblieben. Echt enttäuschend!!!

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Germany on July 28, 2019"
,Telramund,1.0 out of 5 stars,"

  werden kleiner durch Wärme und Sommerhitze

",Size: 16 Women/14 MenColor: Navy,,"Reviewed in Germany on October 13, 2019"
,sasa gornik,1.0 out of 5 stars,"

  The shoes have shurnk in size to the point they no longer fit, they were worn for a month.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in Germany on September 6, 2020"
,Vincenzo Barone,3.0 out of 5 stars,"

  Nessuna informazione di dettaglio.Il materiale è quello tradizionale, senza danneggiamenti e rotture.Consigliato sia per prezzo che per qualità.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in Italy on February 9, 2017"
,Cliente Amazon,2.0 out of 5 stars,"

  Son mas grandes que la mayoria de zapatos de su talla.por lo demas estan bien aunque el punto de sujeccion de la correa del talon no parece muy resistente..

",Size: 16 Women/14 MenColor: Khaki,,"Reviewed in Spain on October 16, 2017"
,federico,2.0 out of 5 stars,"

  Queste comprate su amazon, sono prodotte in messico. Al negozio le avevo comprate  made in italy. La plastica sembra un poco peggiore.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in Italy on November 19, 2018"
,Tanjam,3.0 out of 5 stars,"

  Sind zwar toll aber nach ein paar jahren verbiegt sich bei mir der Schuh so das ich nicht mehr rein komme und die Verse drüber hängt

",Size: 7 Women/5 MenColor: Black,,"Reviewed in Germany on November 11, 2014"
,Claudio,1.0 out of 5 stars,"

  Huele como a caquita

",Size: 8 Women/6 MenColor: Black,,"Reviewed in Mexico on July 7, 2019"
,Thomas,1.0 out of 5 stars,"

  An sich bequemer Schuh, allerdings schrumpft er extrem bei Sonneneinstrahlung. Qualität ist daher für den vorgesehenen Einsatzbereich (draußen) ungenügend und geht als Reklamation zurück.

",Size: 12 Women/10 MenColor: Slate Grey,,"Reviewed in Germany on September 21, 2018"
,Miguel R,3.0 out of 5 stars,"

  3 semanas de uso esporádico y ya no tiene casi dibujo

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Spain on August 19, 2019"
,Amazon Kunde,2.0 out of 5 stars,"

  Leider viel zu breit und viel zu kloblg. Schocke ihn zurück. Aber er stinkt nicht! Farbe ist sehr sehr schön.

",Size: 8 Women/6 MenColor: Pepper,,"Reviewed in Germany on June 25, 2016"
,A.Sax,1.0 out of 5 stars,"

  Gute Crocs  ""made in Italy"". Das Material ist etwas härter als bei meinen Letzten ""made in bosnia"" aber trotzdem immer noch bequem.Korrektur 10.9.16 >>>>>Leider muss ich alle Sterne Streichen. Ich habe die Crocs ums Haus und im Garten ab und zu angehabt. Die meiste Zeit aber standen sie umher. (teilweise in der Sonne). Das hat Ihnen nicht gut getan. Sie haben sich verformt und sind inzwischen (3-4 Wochen) fast 2 Grössen kleiner geworden.Meine Alten habe ich 3-4 Jahre gehabt und die waren einfach abgenützt aber Form und Grösse war immer noch OK.Meine erste Empfehlung nehme ich zurück ,denn ""Schrumpfschuhe"" möchte bestimmt niemand.Die Bilder zeigen wie die hier beschriebenen Crocs nach kurzem Gebrauch aussehen. Mit dem blauen guten Schuh,den ich vor ein paar Jahren gekauft habe, ist gut sichtbar wieviel kleiner der neue geworden ist.

",Size: 12 Women/10 MenColor: Black,36 people found this helpful,"Reviewed in Germany on August 27, 2016"
,Marina,2.0 out of 5 stars,"

  Los crocs de siempre, pedi la misma talla q los que tenia, pero estos me parecen algo mas pequeños.Tienen una tara en las dos suelas les falta un taco.

",Size: 7 Women/5 MenColor: Pepper,One person found this helpful,"Reviewed in Spain on September 27, 2017"
,Petra Lehmann,3.0 out of 5 stars,"

  Die schwarzen Crocs passen, wie erwartet, gut, allerdings hatten  sie anfangs einen penetranten Plastikgeruch, der auch jetzt nach einer Woche noch nicht ganz weg ist. Vielleicht hängt dies mit der Schwarzfärbung zusammen oder mit der Tatsache, dass sie in China gefertigt wurden. Bei meinen anderen Crocs in beige und "" made in Italy"" hatte ich dieses Problem nicht.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in Germany on April 4, 2014"
,Kike Silva,3.0 out of 5 stars,"

  Clasicos, siempre los he usado. Me gustan burda.

",Size: 12 Women/10 MenColor: Cobblestone,,"Reviewed in Spain on May 20, 2019"
,BR 44,3.0 out of 5 stars,"

  Für meine Füße sind die Crocs schmaler als ich erwartet habe. Ich hoffe, dass sie sich noch etwas dehnen und dann das reinschlüpfen bequemer geht. Die Größenauswahl ist etwas grob gewählt, für mich wären Zwischengrößen besser.

",Size: 9 Women/7 MenColor: Black,,"Reviewed in Germany on March 20, 2016"
,Cliente Amazon,1.0 out of 5 stars,"

  Comode, purtroppo al sole si sono ristrette, diventando inutilizzabili.

",Size: 10 Women/8 MenColor: Slate Grey,,"Reviewed in Italy on September 16, 2019"
,Lloudiver,3.0 out of 5 stars,"

  J'ai déjà eu ce modèle crocs en gris et en marron qui étaient fabriquées en Italie. Elles étaient plus large et le plastic était plus confortable.Ce dernier modèle pris en kaki (marron clair) vient de Chine et ne sort pas du même moule. Le sabot et plus étroit et le plastic est plus dur, je suis déçu.

",Size: 10 Women/8 MenColor: Khaki,2 people found this helpful,"Reviewed in France on July 21, 2016"
,Cliente Amazon,1.0 out of 5 stars,"

  No son originales, es una imitación made in vietnam. Las tallas son mucho más pequeñas que las originales

",Size: 9 Women/7 MenColor: Cobblestone,,"Reviewed in Spain on August 27, 2019"
,José María,3.0 out of 5 stars,"

  Su comodidad al igual que su peso

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in Spain on November 19, 2020"
,carmen margalef gine,2.0 out of 5 stars,"

  Todo correcto

",,,"Reviewed in Spain on September 4, 2019"
,jeanpierreprovencal,1.0 out of 5 stars,"

  On dirait que cest pas la même grandeurs

",Size: 14 Women/12 MenColor: Lemon,,"Reviewed in Canada on October 1, 2020"
,titi1009,1.0 out of 5 stars,"

  Elle ressemble à des fausses crocs, ma mère en avait déja des autres et celle ci ressemble à du low cost de chez crocs...bizzare, es ce de la contre façon? difficile de l'affirmer mais le confort diffère des autres.

",Size: 7 Women/5 MenColor: White,2 people found this helpful,"Reviewed in France on December 11, 2016"
,Amazon Kunde,1.0 out of 5 stars,"

  Der Schuh ist nach wenigen Tagen erheblich kleiner, einige Wochen später nicht mehr tragbar.Würde ich gerne zurücksenden, es ist eine herbe Enttäuschung

",Size: 12 Women/10 MenColor: Navy,3 people found this helpful,"Reviewed in Germany on July 23, 2016"
,antonino,1.0 out of 5 stars,"

  Troppo larghe. Fatto reso

",Size: 8 Women/6 MenColor: White,,"Reviewed in Italy on October 12, 2019"
,Sandra Engelhardt,1.0 out of 5 stars,"

  Die braunen Crocs sind innerhalb weniger Wochen draußen auf der Terrasse mindestens 2 Größen eingegangen und passen jetzt nicht mehr, ich bin sehr enttäuscht.

",Size: 12 Women/10 MenColor: Chocolate,,"Reviewed in Germany on August 21, 2017"
,Juliet,1.0 out of 5 stars,"

  el color me gusta la pierna izquierda me aprieta

",Size: 8 Women/6 MenColor: Pepper,,"Reviewed in Spain on February 14, 2019"
,Cliente Amazon,1.0 out of 5 stars,"

  A pesar de haber comprado la talla correcta, quedan muy muy anchas, deben ser un ancho especial. Me arrepiento de haberlas adquirido.

",Size: 9 Women/7 MenColor: Black,One person found this helpful,"Reviewed in Spain on August 26, 2016"
,Cliente Amazon,2.0 out of 5 stars,"

  Surriscalda il piede... e la calzata è larga.. comodità discreta

",Size: 10 Women/8 MenColor: White,,"Reviewed in Italy on October 4, 2019"
,Kindle-Kunde,3.0 out of 5 stars,"

  ganz gut zu laufen, aber nichts besonderes, schon der Preis regelt das,aber nichts besonderes, schon der Preis regelt das,note 4

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in Germany on January 28, 2014"
,Manuela F.,1.0 out of 5 stars,"

  Die Größenangabe entspricht nicht. Der Schuh ist viel zu klein.

",Size: 8 Women/6 MenColor: Black,,"Reviewed in Germany on August 26, 2020"
,Isopp Robert,3.0 out of 5 stars,"

  In der Sonne geht der Schuh sehr stark ein.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in Germany on August 18, 2020"
,Pietro Colombo,1.0 out of 5 stars,"

  le scarpe sono comode, peccato che hanno sbagliato clore !

",Size: 11 Women/9 MenColor: Chocolate,,"Reviewed in Italy on June 26, 2020"
,Asier,3.0 out of 5 stars,"

  Ok

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in Spain on October 9, 2019"
,Holger Scheidler,1.0 out of 5 stars,"

  Schuh läuft um 1-2 Nummeren beim Benutzen und Stehen in der Sonne ein!!!!!!

",Size: 11 Women/9 MenColor: Black,,"Reviewed in Germany on December 20, 2019"
,monica pedroli,2.0 out of 5 stars,"

  satisfecha por la calidad pero habría que especificar que la numeración es mas bien mas grande de lo normal. Yo calzo un 40 pero en este modelo es enorme.

",Size: 9 Women/7 MenColor: Tangerine,,"Reviewed in Spain on June 18, 2016"
,Marc Helms,1.0 out of 5 stars,"

  Am Anfang habe ich bequem mit Socken reingepasst, mittlerweile nach knapp 3 Monaten nur noch barfuß und das ist auch schon ziemlich eng. Schade die Crocs wären sonst sehr gut zu tragen.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in Germany on June 2, 2018"
,Robert Joly,3.0 out of 5 stars,"

  Le talon est trop bas .Et cher comparé au Walmart à 10$

",Size: 8 Women/6 MenColor: Khaki,,"Reviewed in Canada on July 18, 2016"
,CosmoGisi,3.0 out of 5 stars,"

  die crocs aus taiwan fallen kleiner aus als die aus china oder italien. der größenunterschied  (EU) sind 2 nummern. sie sind leider auch nicht wie angegeben weit.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in Germany on February 18, 2019"
,Victor M.,1.0 out of 5 stars,"

  Hace un daño brutal en el lateral... una mala compra.. :(

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in Spain on August 12, 2020"
,Christian Rohde,1.0 out of 5 stars,"

  Nach drei Tagen bei rund 25 Grad Außentemperatur sind die Schuhe um ca 2 Größen geschrumpft. Für den Einsatz im Außenbereich daher komplett untauglich.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Germany on April 20, 2019"
,Jose,3.0 out of 5 stars,"

  Comodisimos!!!!

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in Spain on August 2, 2019"
,Bummel Hummel,3.0 out of 5 stars,"

  Ich trage die Crocs auf Empfehlung eines Orthopäden als Hausschuhe, sonst die Pantoletten von Ganter.Ich bin  damit zu frieden.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in Germany on February 1, 2013"
,oliver alic,1.0 out of 5 stars,"

  Standen einen Tag in der Sonne- jetzt sind sie 2 Größen kleiner :-/

",Size: 12 Women/10 MenColor: Army Green,,"Reviewed in Germany on June 29, 2020"
,julio,3.0 out of 5 stars,"

  Lo que esperaba

",Size: 7 Women/5 MenColor: Garnet,,"Reviewed in Spain on September 27, 2019"
,fortunato,1.0 out of 5 stars,"

  Dopo il primo lavaggio si sono ristrette.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in Italy on August 4, 2020"
,Amazon Kunde,2.0 out of 5 stars,"

  Immer crocs für mein kind gehsbt...8jahre lang..nun etwas länger draußen stehen gehabt und prompt mind 2 Größen kleiner geworden!!Schade,da sie ja auch nicht soooo günstig sind!!

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Germany on August 3, 2018"
,susanne,1.0 out of 5 stars,"

  wir fragen uns ob das echte Crocs sind???  haben 2 Paar gekauft.  anfangs alles OK. kaum war der Sommer da und die Crocs (?) lagen in der Sonne gingen die Schuhe total ein!!!  jetzt ist Größe 42 als Größe 38 tragbar, aber das ist ja nicht der Sinn des Kaufes...

",Size: 11 Women/9 MenColor: Black,One person found this helpful,"Reviewed in Germany on January 8, 2015"
,Paqui,1.0 out of 5 stars,"

  La talla no se ajusta a la que tú tienes normalmente de pie

",Size: 9 Women/7 MenColor: Pink Lemonade,,"Reviewed in Spain on April 24, 2020"
,R.G.,3.0 out of 5 stars,"

  Meine ersten Crocs waren Made in China und ich persönlich fand sie deutlich angenehmer zu tragen, als die neuen Crocs, die Made in France sind.Ob es am Herstellland liegt oder ob Crocs die Mischung des Gummis verändert hat, kann ich natürlich nicht sagen.

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in Germany on February 21, 2013"
,RamonaLannert,1.0 out of 5 stars,"

  Wurde in 44 bestellt un kamen in 37 mit der Aufschrift 44.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Germany on February 5, 2019"
,Herbert D.,2.0 out of 5 stars,"

  Fußbett hat überhaupt nicht gefallen und die Passfor zu groß.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in Germany on March 7, 2019"
,JOSE  ZL.,3.0 out of 5 stars,"

  Que son como esperaba.

",Size: 7 Women/5 MenColor: Neon Purple,,"Reviewed in Spain on November 20, 2020"
,helen mcdonald,1.0 out of 5 stars,"

  Like very much

",Size: 7 Women/5 MenColor: White/Green Ombre,,"Reviewed in Canada on October 20, 2020"
,Snowy,3.0 out of 5 stars,"

  Je ne connaissais pas les crocs et j'ai été très agréablement surprise, surtout à ce prix.POssibilité de les porter en sandales ou en mules.Différentes couleurs disponibles.par contre on transpire beaucoup dedans, je ne m'y attendais pas, ce qui la rend assez inconfortable lors de marche en pleine chaleur...

",Size: 6 Women/4 MenColor: Khaki,2 people found this helpful,"Reviewed in France on August 9, 2014"
,Flavio Degani,3.0 out of 5 stars,"

  Não curti muito não.

",,,"Reviewed in Brazil on December 18, 2019"
,Roberto,3.0 out of 5 stars,"

  come sempre io devo modificarle per il mio piede. Ma questo non fa parte del prodotto. Quello è perfetto come da manuale.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in Italy on June 12, 2017"
,Maddalena ,1.0 out of 5 stars,"

  Probabilmente il prodotto non è originale confronto ad un’altro prodotto preso in un negozio.  Differenze di materiale e vestibilitá

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Italy on December 27, 2018"
,Cliente Amazon,3.0 out of 5 stars,"

  Nunca he tenido unos Crocs y es un buen zueco perono una maravilla. Por el precio de amazon esta bien para tenerlas como zapatillas de casa para el buen tiempo

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in Spain on May 25, 2016"
,sbar69,1.0 out of 5 stars,"

  Je pense que ce ne sont pas des vrais. j'ai eu une réaction allergique qui a disparu depuis que je ne les porte plus.

",Size: 12 Women/10 MenColor: Black,One person found this helpful,"Reviewed in France on July 2, 2019"
,Cliente Amazon,1.0 out of 5 stars,"

  Dopo che le lavi li lasci al sole si stringono molto..

",Size: 16 Women/14 MenColor: Navy,,"Reviewed in Italy on August 17, 2019"
,cloev6,1.0 out of 5 stars,"

  Je commande un 39 40 et je recois un 41 42.J attends l echange. Autre elles ont l air de tres bonne qualite.Le rouge est super.Bon je viens de recevoir l echange et la 41 42 donc pas pris en compte de pourquoi du retour . A c est rapide mais 2 eme erreur

",Size: 10 Women/8 MenColor: Pepper,,"Reviewed in France on June 14, 2018"
,Frank Breetzke,1.0 out of 5 stars,"

  Die Schuhe haben ein unterschiedliches Fußbett. Dadurch tragen sie sich nicht gut.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in Germany on March 1, 2020"
,CALY124,1.0 out of 5 stars,"

  Bonjour,J'avais commandé cette paire de crocs en 39/40 pour entrer en hospitalisation, à ce jour je ne peux absolument pas les mettre, car elles sont extrêmement grandes et mon pied ne reste pas dans le sabot !  donc je vais retourner cet article ! je suis très déçue !

",Size: 9 Women/7 MenColor: White,One person found this helpful,"Reviewed in France on March 18, 2018"
,Cliente Amazon,3.0 out of 5 stars,"

  Gardening

",Size: 12 Women/10 MenColor: Khaki,,"Reviewed in Italy on September 3, 2020"
,beasabine,1.0 out of 5 stars,"

  Ich habe ein großes Problem mit den Schuhen einer ist kleiner als der andere!!!! Versuche schon seit mehreren Wochen eine Reklamation durchzuführen ohne erfolg:-( wer kann mir helfen????

",Size: 10 Women/8 MenColor: Chocolate,,"Reviewed in Germany on July 22, 2014"
,Perquy Bruno,3.0 out of 5 stars,"

  attention, bien vérifier la taille qui est dans le panier avant de valider la commande!la taille ne correspond pas a celle sélectionnée

",Size: 13 Women/11 MenColor: Navy,One person found this helpful,"Reviewed in France on May 15, 2020"
,Tabea,2.0 out of 5 stars,"

  Ich hatte für meinen Freund Größe 46/47 bestellt und mein Vater, der Größe 45 hat passte nur haarscharf hinein. Definitiv größer kaufen!

",Size: 14 Women/12 MenColor: Black,,"Reviewed in Germany on December 28, 2017"
,Gramanita,1.0 out of 5 stars,"

  Like the color and the fit

",Size: 12 Women/10 MenColor: Khaki,,"Reviewed in Canada on December 27, 2019"
,TwinBcn,1.0 out of 5 stars,"

  I bought the exact same pair a few years ago and love it, so I bought this one only to find it's 1.5cm smaller in length, width and height although they're both marked as the same size!!It's extremely disappointing to find out the Crocs brand is SO inconsistent with its sizing that ordering the exact same pair in the exact same size can make you end up with a whole size less.

",Size: 11 Women/9 MenColor: Khaki,2 people found this helpful,"Reviewed in France on February 5, 2016"
,Cliente de Amazon,2.0 out of 5 stars,"

  Llego deformado

",Size: 12 Women/10 MenColor: Black,,"Reviewed in Mexico on July 11, 2020"
,Robert DEVAUCHELLE,1.0 out of 5 stars,"

  Je regrette les modèles sans sangles

",Size: 10 Women/8 MenColor: Chocolate,,"Reviewed in France on July 28, 2020"
,Cliente Amazon,3.0 out of 5 stars,"

  Está muy bien el producto pero queda grande.

",Size: 12 Women/10 MenColor: Army Green,,"Reviewed in Spain on June 10, 2020"
,nico GmbH & Co. KG,3.0 out of 5 stars,"

  Nach längerem Gebrauch haben sich zwei Befestigungsnieten der Fersenschlaufen gelöst.Wir haben dann beide Fersenschlaufen entfernt und so die Crocs weitergenutzt.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in Germany on August 24, 2014"
,louise darenes,3.0 out of 5 stars,"

  ces crocs classic mixte correspondent bien à la commande que j'ai faite. ils répondent à mon besoin lorsque je vais dans le jardin et j'en suis satisfaite, surtout qu'arrivent les jours plus frais puis froids et comme ils sont très grands je vais pouvoir mettre des chaussettes. tant pis pour l'humidité. bon produit mais qui taille un peu grand car ce sont deux pointures ensemble : 39-40. j'ai craint que 37-38 ce soit trop petit. l'information sur les tailles reste tout de même trop imprécise.anne

",Size: 9 Women/7 MenColor: Navy,2 people found this helpful,"Reviewed in France on October 11, 2011"
,véronique WILD-VANDAL,3.0 out of 5 stars,"

  C'est très utile pour le jardin ou les travaux à l'extérieur. Peuvent se laver facilement. Ce n'est pas ma première paire.

",Size: 6 Women/4 MenColor: Chocolate,,"Reviewed in France on June 4, 2019"
,raquel,3.0 out of 5 stars,"

  por talla es un poco mas grande de lo que me esperaba pero no los devuelvo porque se llevan cómodos así, y el color es ligeramente mas oscuro que en la foto.

",Size: 6 Women/4 MenColor: Pepper,,"Reviewed in Spain on May 13, 2016"
,Martina,1.0 out of 5 stars,"

  Sehr enttäuscht!!! Wenn man einen Schuh in Größe 50/51 dann möchte man nicht Größe 40/41 erhalten!!!

",Size: 10 Women/8 MenColor: Slate Grey,,"Reviewed in Germany on November 4, 2018"
,Esteban,3.0 out of 5 stars,"

  El producto es estupendo, pero deberían avisar de que la talla no es ni remotamente parecida a lo que pone. Me compré una talla menos y me está grande. 44-45 gasto. Debería haber comprado una 42

",Size: 12 Women/10 MenColor: Black,2 people found this helpful,"Reviewed in Spain on June 18, 2015"
,Andreas R.,2.0 out of 5 stars,"

  Von Amazon anstandslos rückabgewickelt. Ich habe nun einen neuen Versuch mit den Crocs gewagt (noch einmal bestellt). Mal sehen, ob diese eine stabile Größe haben.

",Size: 13 Women/11 MenColor: Chocolate,,"Reviewed in Germany on August 18, 2013"
,Cliente Amazon,1.0 out of 5 stars,"

  Ciabatte sporche senza cartone

",Size: 14 Women/12 MenColor: White,,"Reviewed in Italy on October 15, 2019"
,Angela Rodriguez,1.0 out of 5 stars,"

  Carisimos!!! Un abuso no habitual en Amazon

",Size: 9 Women/7 MenColor: Neon Purple,,"Reviewed in Spain on August 13, 2020"
,Vanessa,3.0 out of 5 stars,"

  Tallan grandes

",Size: 9 Women/7 MenColor: White,,"Reviewed in Spain on December 15, 2018"
,Ms. Julie A. Renyard,3.0 out of 5 stars,"

  making people write long reviews on ggod they receive is in my opinion expecting a lot.  surely just a simple word comment is enough??

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United Kingdom on February 1, 2013"
