Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Great gift
",Neil Covert,5.0 out of 5 stars,"

  My niece Loves her Crocs.

",Size: 6 Women/4 MenColor: Ballerina Pink,,"Reviewed in the United States on March 21, 2020"
"
NICE
",Rosana Sandoval,4.0 out of 5 stars,"

  Nice

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on June 11, 2020"
"
Love the shoes
",kizzie101,5.0 out of 5 stars,"

  Great shoes

",Size: 8 Women/6 MenColor: Pepper,,"Reviewed in the United States on February 21, 2020"
"
Love them!
",R3Turtles,5.0 out of 5 stars,"

  Love them!

",Size: 7 Women/5 MenColor: Electric Pink,,"Reviewed in the United States on July 23, 2020"
"
Good
",Maddy,5.0 out of 5 stars,"

  They’re user friendly and comfortable

",Size: 15 Women/13 MenColor: White,,"Reviewed in the United States on November 19, 2020"
"
Great for work
",Marvela,5.0 out of 5 stars,"

  Very comfortable , I work in a nursing home and my feet never hurt

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on November 21, 2019"
"
Classic Crocs are my favorite in/outdoor comfort shoe.
",LFE,5.0 out of 5 stars,"

  I love classic Crocs. I don’t care how they look. They are comfortable, easy to rinse off, and light weight to stuff in a back pack for travel. I wear women’s 9-9.5 shoe. The size 9 fits best.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on November 3, 2019"
"
Comfortable Footwear for Problem Feet
",Designer,5.0 out of 5 stars,"

  I've had neuropathy for 10 years and usually wear flip flops because shoes and socks exacerbate the symptoms. These Crocs are the most comfortable shoes I've found for this problem. I wear them in cooler weather with socks. I'm not that crazy about the looks, but it sure beats cold feet in the winter.

",Size: 17 Women/15 MenColor: Khaki,,"Reviewed in the United States on April 14, 2014"
"
love my crocs
",@ntmc,5.0 out of 5 stars,"

  I wear an 8.5-9, i order the mens size 6 and it fits perfectly.

",Size: 8 Women/6 MenColor: Black,One person found this helpful,"Reviewed in the United States on April 8, 2018"
"
Love them
",Amazon Customer,5.0 out of 5 stars,"

  Bought these as a gift for my Grandma, she loved them. Got a great deal.

",,,"Reviewed in the United States on March 9, 2020"
"
Non-slip sole is a great protection
",Sameh Shoukry,4.0 out of 5 stars,"

  Many times I slipped in the shower either at home or at the gym, beside on wet store-floors on rainy days but after I bought this product I have the peace of mind because the non-slip sole is a great protection. I love this product, it's worth the money. The only thing I would like the manufacturer to change in this product is the strong smell of new rubber that stays for weeks. I'm planning to buy more of those Crocs in different colors.Please note that not all of this Crocs are non slip, make sure it's non-slip before you buy.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on January 24, 2010"
"
Have several pair for different uses yard daily wear
",Dawn,5.0 out of 5 stars,"

  Great shoe for anything

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on September 21, 2019"
"
Gift
",Azzolina Rivera,5.0 out of 5 stars,"

  Gift

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on December 18, 2019"
"
Perfect for my foot.
",Amazon Shopper,5.0 out of 5 stars,"

  I normally wear a 7 1/2 Med. in women's shoes (used to be a 7). These fit my foot length when I add an arch support but, just barely. However, I don't think I would want them any bigger since I only wear then in the house and usually I have bare feet.

",Size: 6 Women/4 MenColor: Chocolate,,"Reviewed in the United States on December 3, 2015"
"
the shoe everyone loves
",SAS,4.0 out of 5 stars,"

  I really wanted to have a pair of Crocs.  It seems like everyone who has a pair loves them.  Unfortunately, they do not fit well for me.  Even with a smaller size than I usually wear, they made my feet look huge.  The just seemed to slip off of my feet.  I wish I could wear them.  They have a reputation for easy fit and style.

",Size: 10 Women/8 MenColor: Khaki,,"Reviewed in the United States on February 22, 2013"
"
Bought two pairs of the same size, but one is bigger than the other!
",A Writer,4.0 out of 5 stars,"

  These are the exact same crocs that I bought a few months ago in exactly the same size. Unfortunately these are slightly bigger than the first pair! ARGH! This is so frustrating! How do I know what size to order?

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on November 16, 2016"
"
Crocs are literally the best
",Lesley S,5.0 out of 5 stars,"

  If you have high arches go about 1/2 a size up. Otherwise they are a tad tight.

",Size: 9 Women/7 MenColor: New Mint,,"Reviewed in the United States on May 21, 2019"
"
Why are plastic shoes so expensive?
",Jen,4.0 out of 5 stars,"

  I forgot crocs are huge. If you wear a men's 10 usually, you probably want an 8 in crocs unless you wear really thick socks.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on May 5, 2018"
"
What expected
",Yvonne Frazier,5.0 out of 5 stars,"

  Good

",Size: 9 Women/7 MenColor: Lemon,,"Reviewed in the United States on January 2, 2020"
"
Love Them!
",Bella Pardi,5.0 out of 5 stars,"

  Super cute and they fit great! I love how they are lose but still fit so they aren't too lose!

",Size: 11 Women/9 MenColor: White,,"Reviewed in the United States on December 15, 2020"
"
Crocs
",Sheila ortiz,5.0 out of 5 stars,"

  Great product

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on December 11, 2019"
"
Very good quality shoe.
",Mike George,5.0 out of 5 stars,"

  Shoe arrived when they were supposed to.  Good quality fit.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on July 9, 2019"
"
Great shoe for in the house
",Kathryn Simecek,5.0 out of 5 stars,"

  These keep my feel warm from the cold tile and cool when its hot b/c of the ventilation. 10/10

",,,"Reviewed in the United States on January 15, 2019"
"
Best bad bunny crocs
",ADRIAN,5.0 out of 5 stars,"

  Best bad bunny crocs !!!

",Size: 11 Women/9 MenColor: White,,"Reviewed in the United States on October 5, 2020"
"
Miss the old crocs
",Cindy Hunt,4.0 out of 5 stars,"

  Crocs were first made several years ago from a softer more pliable material. The ones they make now are very stiff and not near as comfortable.

",Size: 12 Women/10 MenColor: Chocolate,,"Reviewed in the United States on January 10, 2018"
"
Comfortable and in my size
",LoRee,5.0 out of 5 stars,"

  Hard to find in size 16 great not running all over to get

",Size: 18 Women/16 MenColor: Black,,"Reviewed in the United States on April 10, 2020"
"
Comfy and Useful
",Nate,5.0 out of 5 stars,"

  If you are looking for a half size, order a size up. I am normally an 8.5 and my husband bought me a 9 and they fit perfectly. They are easy to clean and perfect for outdoor use.

",Size: 9 Women/7 MenColor: Slate Grey,,"Reviewed in the United States on April 17, 2020"
"
Fun to decorate with jibbitz
",Tami F. Bronn,5.0 out of 5 stars,"

  My daughter loves these crocs. She likes how easy they are to slip on/off and easy to clean if something spills on them.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on August 8, 2019"
"
Good purchase
",Savannah Brook,5.0 out of 5 stars,"

  Fits perfect without the heel strap on. If you plan on wearing the heel strap a lot then I would size up. Otherwise, this was a great buy compared to the crocs website. Love the color and they have lasted through so much! Also super easy to clean.

",Size: 8 Women/6 MenColor: Ballerina Pink,,"Reviewed in the United States on August 1, 2018"
"
Awesomeness
",Dorothy Swan,5.0 out of 5 stars,"

  Love the feel and are very comfortable my husband loves his as well

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on March 22, 2019"
"
Comfy!
",Amazon Customer,5.0 out of 5 stars,"

  As a healthcare worker I have loved having these!  I am able to wear these in the car on the way to and from work!! And they are much easier to clean than most shoes! They are incredible and comfortable!

",Size: 6 Women/4 MenColor: Neon Purple,,"Reviewed in the United States on May 5, 2020"
"
My Crocs
",GARRO56,5.0 out of 5 stars,"

  Fits true to size (snugly) could have gotten 1 size bigger and been ok.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on February 6, 2019"
"
Good but not great
",Pete and Kristin Miller,5.0 out of 5 stars,"

  I liked these crocs very much, but it falls off easily when it’s on walk mode and when it’s on tractor mode it makes my toe hot the top.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on March 13, 2020"
"
Perfect
",emmstarr,5.0 out of 5 stars,"

  Fit perfect nice style

",Size: 12 Women/10 MenColor: White,,"Reviewed in the United States on January 18, 2020"
"
Great Price for Crocs
",bambis,5.0 out of 5 stars,"

  Great price, good fit, quick and on time shipping...just what my son was looking for.

",Size: 17 Women/15 MenColor: Black,,"Reviewed in the United States on January 4, 2019"
"
Should buy as a gift 👀💯
",JaspreetSingh,5.0 out of 5 stars,"

  This will make a good gift for anyone that wants some good shoes to wear around at school or even collage! 😴💯

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on March 26, 2020"
"
Great Casual Footwear
",Spitzerone,5.0 out of 5 stars,"

  I've owned several pairs of these and they are durable, comfortable and convenient. There are not stylish but they make up for it in practicality.

",Size: 11 Women/9 MenColor: Khaki,,"Reviewed in the United States on December 20, 2017"
"
Great fitting
",patm,5.0 out of 5 stars,"

  They fit my father in law and help him to have a shoe he can wear

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on April 1, 2019"
"
So comfortable for driving!
",Mariyan Yankov,5.0 out of 5 stars,"

  I like them. There are so comfortable for driving.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on May 29, 2019"
"
A bit loose
",valerie,4.0 out of 5 stars,"

  I ordered the same size as my other crocs but this one is a tad bit wider and more loose than my other one. Overall, it provides comfort and looks extremely cute.

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on November 22, 2019"
"
Perfect!
",Mary R.,5.0 out of 5 stars,"

  Great quality! My father is going to love it!

",Size: 9 Women/7 MenColor: Khaki,,"Reviewed in the United States on August 4, 2019"
"
Nice pair of crocs
",Ethan Cooke,5.0 out of 5 stars,"

  Nice pair of crocs.  Easy to slip on when you don't feel like putting on and tying up a pair of standard shoes.  Nice in the summer.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on April 21, 2018"
"
Comfortable and not a knockoff
",Ally,5.0 out of 5 stars,"

  I ordered white Crocs and they came perfectly clean. They are actually Crocs and not a knockoff brand. I have long, narrow feet so I ordered a size larger than usual and they fit perfectly.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on October 19, 2020"
"
A tad bit small
",Bianca Soto Lozoya,4.0 out of 5 stars,"

  I usually order a size 9 in women’s for crocs and I have a little bit of room for my feet but somehow with the sizing on Amazon they fit a tad too small. If you’re going to order a pair of crocs from Amazon, SIZE UP.

",Size: 9 Women/7 MenColor: Pink Lemonade,,"Reviewed in the United States on September 2, 2020"
"
Comfy like no other
",Amazon Customer,4.0 out of 5 stars,"

  I'm new to this wear but i needed a shoe for work that would help my feet breath. This shoe is that shoe. comfy and a walking shoe. I will def. be ordering another pair for my home slippers.

",Size: 18 Women/16 MenColor: Chocolate,,"Reviewed in the United States on December 1, 2018"
"
Comfortable footwear
",RICK R,5.0 out of 5 stars,"

  Product helped alleviate plantar fasciitis symptoms.

",Size: 17 Women/15 MenColor: Navy,One person found this helpful,"Reviewed in the United States on November 23, 2020"
"
size matters, but good quality!
",Bonnie,4.0 out of 5 stars,"

  great, but i need a size smaller and they didn't have that.

",Size: 7 Women/5 MenColor: Ballerina Pink,,"Reviewed in the United States on August 17, 2020"
"
Comfort
",Amazon Customer,5.0 out of 5 stars,"

  So comfortable I wish I had Leaned sooner now I want every color

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United States on August 30, 2020"
"
Comfy
",Haley Kemp,5.0 out of 5 stars,"

  Easy to slip on, perfect for running errands, better than slippers when going outside

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on October 10, 2019"
"
Very comfortable.
",Dan,5.0 out of 5 stars,"

  They were a gift for my wife and she loves them.

",Size: 5 Women/3 MenColor: Ice Blue,,"Reviewed in the United States on July 23, 2020"
"
Love these!
",Tracy Patterson,5.0 out of 5 stars,"

  I wear these to work (I work in water) and they are comfortable and dry quickly.

",Size: 13 Women/11 MenColor: White,,"Reviewed in the United States on December 20, 2018"
"
Who doesn’t love crocs!
",Morgan C.,5.0 out of 5 stars,"

  I love crocs. I have more than one pair. You can’t go wrong with black crocs!

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on June 29, 2019"
"
Delivered on time.  Fit well.
",Robert Moore,5.0 out of 5 stars,"

  Casual shoe.  Nice fit.

",Size: 11 Women/9 MenColor: Cobblestone,,"Reviewed in the United States on August 31, 2020"
"
Amazing
",Amazon Customer,5.0 out of 5 stars,"

  Perfect

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on May 15, 2020"
"
.
",Hiley Petion,5.0 out of 5 stars,"

  The are very comfortable and looks very nice.

",Size: 10 Women/8 MenColor: Pink Lemonade,One person found this helpful,"Reviewed in the United States on February 19, 2020"
"
Comfortable
",Jay Hills,4.0 out of 5 stars,"

  Very comfortable

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on October 20, 2019"
"
HIGHLY RECOMMENDED  A++  Amazing price deal !! VERY COMFY .. !
",chris beauchamp,5.0 out of 5 stars,"

  Love Love Love this Item / Deal.Fits a bit bigger than i expected...but still very comfy !!  :-)AND the best part is...THIS IS THE ABSOLUTE BEST PRICE YOUR GOING TO FIND THIS ITEM FOR.HIGHLY RECOMMENDED  A++  Amazing price deal

",Size: 18 Women/16 MenColor: Black,,"Reviewed in the United States on March 2, 2018"
"
Not a crock...Crocs!!!
",Rachel Southwell,5.0 out of 5 stars,"

  Christmas gift for my tweenager. She was very happy with them.

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on December 25, 2019"
"
great product
",Mark1Mod0Squid,5.0 out of 5 stars,"

  comfortable

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in the United States on November 9, 2019"
"
Crocs rock
",Silver Sparks & Fireflies Books etc.,4.0 out of 5 stars,"

  Yay crocs!

",Size: 11 Women/9 MenColor: Cantaloupe,,"Reviewed in the United States on June 24, 2020"
"
Wide foot...fit perfect.
",Papa Ron,5.0 out of 5 stars,"

  This is my second pair. 1st pair has lasted around 2 years. I wear them almost exclusively in the summer and around the house in the winter. Love the feel and fit. I have an extra wide foot and these fit perfect.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on November 7, 2016"
"
Great experience
",stephenie andrews,5.0 out of 5 stars,"

  My daughter wanted these and was thrilled with fit and comfort! Would definitely purchase again.

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on December 28, 2019"
"
Runs big
",Andrea D. Alexander,4.0 out of 5 stars,"

  My husband said they are a bit large, and wide. But overall he is happy with the purchase, and shipping.

",Size: 16 Women/14 MenColor: Black,,"Reviewed in the United States on August 19, 2018"
"
Like my Crocs
",Ms. Jae,4.0 out of 5 stars,"

  These fit large, I wear them just about every day around the house and even out, they are very comfortable, have to wear footies sometimes when it's warm because your feet will sweat.

",Size: 6 Women/4 MenColor: Chocolate,,"Reviewed in the United States on May 22, 2017"
"
Comfy
",Corinna Longoria,5.0 out of 5 stars,"

  Super comfortable

",Size: 18 Women/16 MenColor: Black,,"Reviewed in the United States on October 15, 2019"
"
Great
",adeel javed,5.0 out of 5 stars,"

  Great

",Size: 7 Women/5 MenColor: Ballerina Pink,,"Reviewed in the United States on May 8, 2020"
"
VSCO Girl Essential
",Rebecca B,5.0 out of 5 stars,"

  My daughter told me that she needed these shoes to be a VSCO girl.  She loves them!

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on August 29, 2019"
"
.
",Mel Spencer,5.0 out of 5 stars,"

  I like it

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on November 3, 2020"
"
Super high quality.
",Mahmoud,5.0 out of 5 stars,"

  I loved it so much that I bought one for my dad as well. Been using them for over s year and they still rock. One of my best purchases.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on October 22, 2018"
"
Comfy Shoes!
",Morris L. Marshall,5.0 out of 5 stars,"

  Perfect Lou going around the house or working outside.

",Size: 15 Women/13 MenColor: Army Green,,"Reviewed in the United States on April 22, 2019"
"
Comfortable
",Kayla Matchett,5.0 out of 5 stars,"

  10/10 recommendation! I wear these for nursing currently because my feet are swollen from pregnancy. So comfy and cute. Color matches my scrubs and I could care less if I look like your grandpa at the grocery store! I’m comfy! However would recommend a size up if you’re in half sizes. I would normally wear 91/2 I ordered a 10.

",,,"Reviewed in the United States on May 2, 2018"
"
Thy have lasted well
",William S.,5.0 out of 5 stars,"

  Thy fit well

",Size: 15 Women/13 MenColor: Khaki,,"Reviewed in the United States on February 9, 2020"
"
Crocs are good if you have neuropathy.
",Bonnie ,5.0 out of 5 stars,"

  I have neuropathy in my feet and find it hard to get shoes on.  Crocs are easy to get on and are comfortable.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on June 29, 2020"
"
Love 'em'
",Elizabeth E. Castor,5.0 out of 5 stars,"

  I bought these because someone told me they were very comfortable.  I have had surgery on my feet, and one foot is considerablly larger so I have a horrible time finding something comfortable that fits.  These are not the most beautiful but there are somethings we have to give up for comfort.  I love em and plan to buy more.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on February 21, 2013"
"
Love crocs!
",Sherry Whittaker,5.0 out of 5 stars,"

  Very comfy, wear all the time now

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on August 2, 2019"
"
Real crocks
",SG ,4.0 out of 5 stars,"

  Love crocks. The products got lost. These are original. Finally received them and very happy wth it.

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on February 17, 2019"
"
Love em! I wear them all day as slippers ...
",Chief,5.0 out of 5 stars,"

  Love em!  I wear them all day as slippers inside.  Much better support than real slippers and in summer far less hot.  In winter I wear with socks.  This has got to be my 6th pair over the years.  They wear really well- don't buy the knock offs like I did once- they don't last.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on May 29, 2015"
"
Comfortable!
",Essie Peschong,5.0 out of 5 stars,"

  Quick delivery! Same comfortable Crocs.

",Size: 7 Women/5 MenColor: Pool,,"Reviewed in the United States on June 19, 2020"
"
Great after I broke them in
",C Edwards,4.0 out of 5 stars,"

  It may sound strange, but it took a few wears to break these in. The insole has little nubs all along the inside, and they irritated my toes until they softened, after 5 wears or so. The first time or two I wore them, my toes really hurt!

",Size: 6 Women/4 MenColor: Garnet,,"Reviewed in the United States on June 10, 2019"
"
Worked so well for our wide feet!
",LooBrandon,5.0 out of 5 stars,"

  My husband has no arch at all and super wide feet. He doesn’t like flip flops but needed a quick easy shoe to wear in and out of the water with our boat. I love my crocs and sure enough he loves his new crocs! They are super comfy and fit well for our wide feet! They might not be the sexiest or cutest choice but they are pure comfy :)

",Size: 16 Women/14 MenColor: Black,,"Reviewed in the United States on August 12, 2018"
"
Very satisfied
",Jacklynn97,5.0 out of 5 stars,"

  Love it

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on January 20, 2020"
"
I love them !
",Amazon Customer,5.0 out of 5 stars,"

  I love my crocs!

",Size: 9 Women/7 MenColor: Melon,,"Reviewed in the United States on June 16, 2020"
"
Good fit,
",NO,5.0 out of 5 stars,"

  As stated,  teen  likes them beach and kyaking

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on June 20, 2020"
"
Great for outdoors
",Rory Romero,5.0 out of 5 stars,"

  The wife loves these for working in the garden.

",Size: 9 Women/7 MenColor: Neon Purple,,"Reviewed in the United States on May 29, 2019"
"
Awesome crocs
",Madeline ware,5.0 out of 5 stars,"

  Crocs came just as expected. I ordered a 9 and fit was true to size. I ordered charms from another site and customized the shoes. Will be ordering again for my next pair .

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on August 30, 2020"
"
Perfect!
",David Sutherland,5.0 out of 5 stars,"

  love these crocs!

",Size: 8 Women/6 MenColor: White/Neon Green,,"Reviewed in the United States on August 22, 2020"
"
Perfect
",Kaysha Brooks,5.0 out of 5 stars,"

  The color is an exact match. A beautiful light lavender. The size was accurate. Great quality

",Size: 9 Women/7 MenColor: Lavender,,"Reviewed in the United States on July 18, 2020"
"
10/10!
",Kati Sanchez,5.0 out of 5 stars,"

  My very first pair of crocs, shipping was fast super comfortable 10/10 highly recommended I got the lilac color and girl ... SUPER CUTE

",Size: 9 Women/7 MenColor: Lavender,,"Reviewed in the United States on April 28, 2020"
"
Great deal!
",C.M.S.,5.0 out of 5 stars,"

  Real Crocks for half price on Amazon

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on July 14, 2019"
"
🐊
",YaYa,5.0 out of 5 stars,"

  Perfect

",Size: 8 Women/6 MenColor: Pink Lemonade,,"Reviewed in the United States on March 8, 2020"
"
Great if you know what they really are
",Randy,5.0 out of 5 stars,"

  It was a purchase for my daughter and she loves them.

",Size: 10 Women/8 MenColor: Slate Grey,,"Reviewed in the United States on January 5, 2020"
"
Fit exactly perfect
",Amazon Customer,5.0 out of 5 stars,"

  Absolutely love them!

",Size: 8 Women/6 MenColor: Melon,,"Reviewed in the United States on February 11, 2020"
"
Comfy
",Amazon Customer,5.0 out of 5 stars,"

  Comfy shoe/ sandel things.

",Size: 15 Women/13 MenColor: Navy,,"Reviewed in the United States on January 6, 2020"
"
Good fit for my wider than normal feet
",Jeff Meyer,5.0 out of 5 stars,"

  Very light and comfortable, and not too loose as to fall off easily.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on February 21, 2019"
"
Daughter loved them. She wears them often and they seem ...
",todd,4.0 out of 5 stars,"

  Fit as expected.  Daughter loved them.  She wears them often and they seem to be holding up very well. Quality is good and she says they are very comfortable. 4 stars instead of 5 because they are pretty hard to keep clean.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on September 18, 2017"
"
muy buen artículo
",Rene D.,5.0 out of 5 stars,"

  Excelente, ademas el tiempo de entrega es muy bueno

",Size: 6 Women/4 MenColor: Navy,,"Reviewed in the United States on May 2, 2020"
"
Hurrah for Crocs!!
",katharine g sumner,5.0 out of 5 stars,"

  I am a crocs fan and this is my most favorite shoe.  I can wear thick socks in winter and no socks in summer.  I have a somewhat wide foot with a narrow heel.  These are perfect.However, I do have to put on the Sunday-go-to-meeting shoes for dress.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on December 1, 2016"
"
As expected
",Charles J. Williams,5.0 out of 5 stars,"

  As expected

",Size: 9 Women/7 MenColor: Chambray Blue,,"Reviewed in the United States on November 9, 2019"
"
Runs a bit big
",Jeffrey ,5.0 out of 5 stars,"

  I was very happy when they came in just as expected the ugly but comfortable crocs. When I tried them on my life flashed before my eyes. The crocs fit too big I’m a size 10 so I bought a 10 but it was a bit too big. Currently returned them and still awaiting to buy a new pair.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on June 30, 2019"
"
Classic crocs still the best
",Richard Adair,5.0 out of 5 stars,"

  She was having some foot pain when walking barefoot, but not in these perfectly fitting and supportive Crocs.

",,,"Reviewed in the United States on August 19, 2020"
"
Tru to size
",Kori,5.0 out of 5 stars,"

  Bought for my daughter

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on February 5, 2020"
"
Overall exactly what they say they are
",Isabel,5.0 out of 5 stars,"

  Nice shoes

",Size: 15 Women/13 MenColor: Navy,,"Reviewed in the United States on November 10, 2019"
"
Great fit and uber comfortable and stylish!
",SL,5.0 out of 5 stars,"

  Very comfortable...

",Size: 17 Women/15 MenColor: Black,,"Reviewed in the United States on February 18, 2020"
"
As described
",Christine,5.0 out of 5 stars,"

  Great Crocs

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on November 5, 2019"
"
What's not to like? Perfect house shoes in winter in Fairbanks
",frozebubba,5.0 out of 5 stars,"

  They're Crocs.  What's not to like?  Perfect house shoes in winter in Fairbanks, AK.  I wear size 10 normally and I can use these with a heavy pair of wool socks.  Crocs stamped 10M/12W on the bottom.

",Size: 12 Women/10 MenColor: Chocolate,,"Reviewed in the United States on January 17, 2017"
"
Crocs are insanely comfy
",LASQ,5.0 out of 5 stars,"

  Comfy and my son loves it very useful and durable

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on May 5, 2020"
"
Fast ship
",hydrocleaningsystem,5.0 out of 5 stars,"

  They fit just right

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on August 13, 2020"
"
Love Crocs
",Catherine L. Carmichael,5.0 out of 5 stars,"

  I have problems with my back and crocs are the only shoes I have that help my  back.

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on November 29, 2018"
"
Every day wear!
",00MD,5.0 out of 5 stars,"

  Cutr, comfy and quick to slip on for home, sports or running around town!!

",Size: 8 Women/6 MenColor: Ice Blue,,"Reviewed in the United States on September 10, 2019"
"
I love Crocs and have several pairs
",Oliver's Mom,4.0 out of 5 stars,"

  I love Crocs and have several pairs. For some reason, this last pair seemed slightly smaller than all of my other pairs even though the size is the same. They still fit me, but feel tighter than I like. They a also a tad smaller than my other Crocs when placed next to them. I still love my Crocs and will continue to purchase them as needed.

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on August 7, 2014"
"
Favorite shoes
",Amazon Customer,5.0 out of 5 stars,"

  This was my second pair of crocs and first ordering from on here. I love how comfy they are!

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on July 21, 2020"
"
you want to buy these shoes
",Allison D. Feenaughty,5.0 out of 5 stars,"

  these are most comfortable shoes i own and also the most practical for me. i'm an art teacher who lives in the country, so i wear them a lot. i highly recommend for anyone looking for a pair of shoes which will make you feel like you are walking on a cloud, a pair of shoes which can be cleaned so easily, and a pair of shoes which will definitely get a lot of compliments... yellow crocs are where it is at.

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on July 19, 2017"
"
good shoes for many situations
",Patricia,4.0 out of 5 stars,"

  I've had crocs before but that time I got a size larger, being unfamiliar with them--these fit better and I'm happy with them.I love having them to slip on  to wear around the house, out in the yard, etc.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on December 4, 2016"
"
I LOVE MY CROCS
",Meme M,5.0 out of 5 stars,"

  I LOVE MY CROCS !!!!!!! LOVE THEM , LOVE THEM !!!!! I AM A DIABETIC SO I AM VERY CAREFUL ABOUT WHAT I WEAR THESE SHOES ARE WIDE , WHICH I LOVE BECAUSE I HAVE WIDE FEET, AND THE LENGTH IS VERY GOOD ABOUT 1/2 IN LARGER BREATHING ROOM, VERY LIGHT WEIGHT AND VERY AIRY .

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on June 23, 2015"
"
Great red color
",Kindle Customer,5.0 out of 5 stars,"

  Love the color

",Size: 8 Women/6 MenColor: Pepper,,"Reviewed in the United States on October 20, 2019"
"
Happy
",Keith,5.0 out of 5 stars,"

  My old ones literally wore out. These fit fine and I am happy with them.

",Size: 14 Women/12 MenColor: Khaki,,"Reviewed in the United States on January 23, 2019"
"
As expected
",aleat,5.0 out of 5 stars,"

  As expected

",Size: 9 Women/7 MenColor: Pool,,"Reviewed in the United States on November 25, 2019"
"
Crocs were GTG
",Porter D. Washington,5.0 out of 5 stars,"

  I cant stand clogs crocs whatever. But my daughter and all the HS kids live them. My daughter has a good GPA so I got the. For her. They fit shoes them and wanted yellow. And where's them often. More importantly they were super cheap. I think $26.00 with a  coupon. $22.00. Dont remember but it wasnt more than 26.

",Size: 7 Women/5 MenColor: Lemon,,"Reviewed in the United States on April 5, 2019"
"
nice crocs
",Amazon Customer,5.0 out of 5 stars,"

  great fit

",Size: 18 Women/16 MenColor: Navy,,"Reviewed in the United States on November 10, 2019"
"
Got this as a gift for my brother. He ...
",Shoshana P.,5.0 out of 5 stars,"

  Got this as a gift for my brother. He loves it!! It is everything we expected from a Croc :)

",Size: 13Color: Black,,"Reviewed in the United States on October 29, 2018"
"
They always fit right.
",GrandmaMinga,5.0 out of 5 stars,"

  As usual the Crocs fit just like I wanted them to. I love these shoes, this is my 6th pair, I wear them til they are worn out. :)

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on March 29, 2018"
"
Indestructable
",Gopher94,5.0 out of 5 stars,"

  Bought for my daughter.  I have had the same pair of crocs for years and they are still going strong. Great value for the money.  These things are indestructible.

",Size: 8 Women/6 MenColor: New Mint,,"Reviewed in the United States on June 14, 2018"
