Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Classic crocs still the best
",Richard Adair,5.0 out of 5 stars,"

  She was having some foot pain when walking barefoot, but not in these perfectly fitting and supportive Crocs.

",,,"Reviewed in the United States on August 19, 2020"
"
Tru to size
",Kori,5.0 out of 5 stars,"

  Bought for my daughter

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on February 5, 2020"
"
Overall exactly what they say they are
",Isabel,5.0 out of 5 stars,"

  Nice shoes

",Size: 15 Women/13 MenColor: Navy,,"Reviewed in the United States on November 10, 2019"
"
Great fit and uber comfortable and stylish!
",SL,5.0 out of 5 stars,"

  Very comfortable...

",Size: 17 Women/15 MenColor: Black,,"Reviewed in the United States on February 18, 2020"
"
As described
",Christine,5.0 out of 5 stars,"

  Great Crocs

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on November 5, 2019"
"
What's not to like? Perfect house shoes in winter in Fairbanks
",frozebubba,5.0 out of 5 stars,"

  They're Crocs.  What's not to like?  Perfect house shoes in winter in Fairbanks, AK.  I wear size 10 normally and I can use these with a heavy pair of wool socks.  Crocs stamped 10M/12W on the bottom.

",Size: 12 Women/10 MenColor: Chocolate,,"Reviewed in the United States on January 17, 2017"
"
Crocs are insanely comfy
",LASQ,5.0 out of 5 stars,"

  Comfy and my son loves it very useful and durable

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on May 5, 2020"
"
Fast ship
",hydrocleaningsystem,5.0 out of 5 stars,"

  They fit just right

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on August 13, 2020"
"
Love Crocs
",Catherine L. Carmichael,5.0 out of 5 stars,"

  I have problems with my back and crocs are the only shoes I have that help my  back.

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on November 29, 2018"
"
Every day wear!
",00MD,5.0 out of 5 stars,"

  Cutr, comfy and quick to slip on for home, sports or running around town!!

",Size: 8 Women/6 MenColor: Ice Blue,,"Reviewed in the United States on September 10, 2019"
"
I love Crocs and have several pairs
",Oliver's Mom,4.0 out of 5 stars,"

  I love Crocs and have several pairs. For some reason, this last pair seemed slightly smaller than all of my other pairs even though the size is the same. They still fit me, but feel tighter than I like. They a also a tad smaller than my other Crocs when placed next to them. I still love my Crocs and will continue to purchase them as needed.

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on August 7, 2014"
"
Favorite shoes
",Amazon Customer,5.0 out of 5 stars,"

  This was my second pair of crocs and first ordering from on here. I love how comfy they are!

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on July 21, 2020"
"
you want to buy these shoes
",Allison D. Feenaughty,5.0 out of 5 stars,"

  these are most comfortable shoes i own and also the most practical for me. i'm an art teacher who lives in the country, so i wear them a lot. i highly recommend for anyone looking for a pair of shoes which will make you feel like you are walking on a cloud, a pair of shoes which can be cleaned so easily, and a pair of shoes which will definitely get a lot of compliments... yellow crocs are where it is at.

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on July 19, 2017"
"
good shoes for many situations
",Patricia,4.0 out of 5 stars,"

  I've had crocs before but that time I got a size larger, being unfamiliar with them--these fit better and I'm happy with them.I love having them to slip on  to wear around the house, out in the yard, etc.

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on December 4, 2016"
"
I LOVE MY CROCS
",Meme M,5.0 out of 5 stars,"

  I LOVE MY CROCS !!!!!!! LOVE THEM , LOVE THEM !!!!! I AM A DIABETIC SO I AM VERY CAREFUL ABOUT WHAT I WEAR THESE SHOES ARE WIDE , WHICH I LOVE BECAUSE I HAVE WIDE FEET, AND THE LENGTH IS VERY GOOD ABOUT 1/2 IN LARGER BREATHING ROOM, VERY LIGHT WEIGHT AND VERY AIRY .

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on June 23, 2015"
"
Great red color
",Kindle Customer,5.0 out of 5 stars,"

  Love the color

",Size: 8 Women/6 MenColor: Pepper,,"Reviewed in the United States on October 20, 2019"
"
Happy
",Keith,5.0 out of 5 stars,"

  My old ones literally wore out. These fit fine and I am happy with them.

",Size: 14 Women/12 MenColor: Khaki,,"Reviewed in the United States on January 23, 2019"
"
As expected
",aleat,5.0 out of 5 stars,"

  As expected

",Size: 9 Women/7 MenColor: Pool,,"Reviewed in the United States on November 25, 2019"
"
Crocs were GTG
",Porter D. Washington,5.0 out of 5 stars,"

  I cant stand clogs crocs whatever. But my daughter and all the HS kids live them. My daughter has a good GPA so I got the. For her. They fit shoes them and wanted yellow. And where's them often. More importantly they were super cheap. I think $26.00 with a  coupon. $22.00. Dont remember but it wasnt more than 26.

",Size: 7 Women/5 MenColor: Lemon,,"Reviewed in the United States on April 5, 2019"
"
nice crocs
",Amazon Customer,5.0 out of 5 stars,"

  great fit

",Size: 18 Women/16 MenColor: Navy,,"Reviewed in the United States on November 10, 2019"
"
Got this as a gift for my brother. He ...
",Shoshana P.,5.0 out of 5 stars,"

  Got this as a gift for my brother. He loves it!! It is everything we expected from a Croc :)

",Size: 13Color: Black,,"Reviewed in the United States on October 29, 2018"
"
They always fit right.
",GrandmaMinga,5.0 out of 5 stars,"

  As usual the Crocs fit just like I wanted them to. I love these shoes, this is my 6th pair, I wear them til they are worn out. :)

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on March 29, 2018"
"
Indestructable
",Gopher94,5.0 out of 5 stars,"

  Bought for my daughter.  I have had the same pair of crocs for years and they are still going strong. Great value for the money.  These things are indestructible.

",Size: 8 Women/6 MenColor: New Mint,,"Reviewed in the United States on June 14, 2018"
"
Better fit than previous pair of Crocs
",clay mcdaniel,5.0 out of 5 stars,"

  This pair of men's 10 fit much better than the last pair of men's 10. Very comfortable fit this time.

",Size: 12 Women/10 MenColor: Army Green,,"Reviewed in the United States on June 11, 2020"
"
Comfy
",Maria G,5.0 out of 5 stars,"

  It is great. As expected

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on September 30, 2020"
"
my wifes dog loves to chew on them while I'm wearing them so they must taste good too.
",fitter,5.0 out of 5 stars,"

  same as my old pair, my wifes dog loves to chew on them while I'm wearing them so they must taste good too.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on July 10, 2018"
"
Comfortable
",Jimmie Cross,5.0 out of 5 stars,"

  Comfortable

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on December 20, 2020"
"
These are not WOMEN'S Crocs!
",Jim1945,5.0 out of 5 stars,"

  They should be described as UNISEX.  It says 12M on the bottom, but they are comparable to women's size 14.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on January 20, 2020"
"
Good fit
",Caralyn M. Landacre,5.0 out of 5 stars,"

  Very comfortable but they aren’t the color yellow as shown.  They are a neon greenish/yellow - more green than yellow.

",Size: 8 Women/6 MenColor: Ballerina Pink,,"Reviewed in the United States on August 4, 2019"
"
Fast Delivery-As Described
",Orthopedic Specialists of San Diego,5.0 out of 5 stars,"

  My daughter loved them! I also purchased a 100pk of jibbitz characters she thought were perfect!

",,,"Reviewed in the United States on October 1, 2018"
"
I am glad the original unisex Crocs (made in Mexico) are a ...
",Yvonne W.,5.0 out of 5 stars,"

  Not all Crocs are the same. I am glad the original unisex Crocs (made in Mexico) are a comfortable reliable fit for my very wide feet. When I stick with that style in the m6/w8 size. I am very happy with what I get. I am usually a USA women's 7 EEE.

",Size: 8 Women/6 MenColor: Pepper,,"Reviewed in the United States on June 14, 2016"
"
Great product
",Amazon Customer,5.0 out of 5 stars,"

  Great

",Size: 8 Women/6 MenColor: Bright Cobalt,,"Reviewed in the United States on December 22, 2019"
"
Super comfy
",Marlena,5.0 out of 5 stars,"

  True to size, I went with my vans shoe sizes for reference!

",Size: 8 Women/6 MenColor: Electric Pink,,"Reviewed in the United States on May 21, 2020"
"
Great Crocs
",Shopper,5.0 out of 5 stars,"

  Just as pictured

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on October 7, 2019"
"
Perfect gift for my son.
",Beverly L. McMinn,5.0 out of 5 stars,"

  My son loved them. Half sizes should size up.

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on June 18, 2020"
"
Best. Crocs. Ever.
",Amazon Customer,5.0 out of 5 stars,"

  I LOVE LOVE LOVE THESE! I’ve already had crocs before but never ones so cute! 100% recommend :)

",,,"Reviewed in the United States on June 19, 2019"
"
Four Stars
",Barbara Tyler,4.0 out of 5 stars,"

  Happy with my crocs. Great fit and color would buy again. My package arrived on time also. Love Amazon!

",Size: 7 Women/5 MenColor: Tangerine,,"Reviewed in the United States on July 30, 2018"
"
Comfortable
",R,5.0 out of 5 stars,"

  Crocs was the exact fit....it's my go to shoe

",Size: 10 Women/8 MenColor: Slate Grey,,"Reviewed in the United States on September 29, 2020"
"
Gift
",jj,5.0 out of 5 stars,"

  This is a gift

",Size: 8 Women/6 MenColor: Lavender,,"Reviewed in the United States on October 21, 2019"
"
True, CLASSIC crocs
",KELLIE E.,5.0 out of 5 stars,"

  I live in crocs & got these on a great deal!

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on June 26, 2019"
"
Good Quality!
",D. Holak,5.0 out of 5 stars,"

  My son wanted these and he says he loves them!

",Size: 9 Women/7 MenColor: Navy,,"Reviewed in the United States on June 6, 2019"
"
Great crocs
",Erin Scoville,5.0 out of 5 stars,"

  I've never owned a pair of crocs, but these are some of the best shoes I've ever had now. Theyre so comfy, so freaking cute, I love everything about them.

",Size: 9 Women/7 MenColor: White/Neon Green,,"Reviewed in the United States on November 5, 2020"
"
Size smaller
",Summer VanZandt,4.0 out of 5 stars,"

  I would definetly reccomend getting a size smaller than what you would normally wear. I wear a women’s 11 and so I bought a ten and I still have a little bit of wiggle room. They’re very comfy and I’m glad they’re making a comeback.

",Size: 10 Women/8 MenColor: White,,"Reviewed in the United States on January 7, 2019"
"
Crocs
",Mary Nellen,4.0 out of 5 stars,"

  My shoe size is a womens 9 so that's what I ordered but my toe was hitting the front. So I ended up getting a size 10 and its a half size too big but I still love them!

",Size: 10 Women/8 MenColor: Slate Grey,,"Reviewed in the United States on May 18, 2020"
"
The crocs are very nice
",Angela Canterbury,5.0 out of 5 stars,"

  I love my crocs i think i may get another pair

",Size: 10 Women/8 MenColor: Neo Mint,,"Reviewed in the United States on July 14, 2020"
"
Very good Crocs
",Nikolay,5.0 out of 5 stars,"

  I love those Crocs

",Size: 12 Women/10 MenColor: White,,"Reviewed in the United States on August 13, 2020"
"
Very comfortable
",Reader in WV,5.0 out of 5 stars,"

  Great color, easy to put on, and fit well.

",Size: 7 Women/5 MenColor: Ice Blue,,"Reviewed in the United States on July 29, 2019"
"
Great during pregnancy
",Elizabeth,5.0 out of 5 stars,"

  Love my crocs for comfort. I can’t fit in my shoes and flip flop are just hurting my feet. I needed comfort while I’m on my feet.

",Size: 8 Women/6 MenColor: Ice Blue,,"Reviewed in the United States on December 14, 2020"
"
Cool and Classic
",mind dancer,4.0 out of 5 stars,"

  These are the classic crocs and the navy color blends perfectly with jeans, which is why this is my second pair. Comfortable shoes, great for walking on concrete (think shopping in malls over the holidays!).

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on November 25, 2016"
"
Good shoes for comfort
",terrell thomas,5.0 out of 5 stars,"

  I wear these Crocs around the house and on light walks

",Size: 16 Women/14 MenColor: Navy,,"Reviewed in the United States on May 28, 2019"
"
Best house shoes EVER!
",Billy Ainsworth,5.0 out of 5 stars,"

  They are genuine Crocs. They cover your feet when you don't want shoes. They are light and airy and protect your feet from whatever you might step on. I bought these to replace a previous pair that I had worn the soles down to nothing. Recommend.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on March 17, 2017"
"
Durable and comfortable work shoes
",Susan,5.0 out of 5 stars,"

  Great for garden work!

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on September 15, 2019"
"
They are Crocs
",Amazon Customer,4.0 out of 5 stars,"

  I ordered the Khaki and they appear to have an olive tint to them. They fit good and are comfortable. I'll keep em. Next ones I'll get will be gray or smoke colored.

",Size: 16 Women/14 MenColor: Khaki,,"Reviewed in the United States on November 9, 2017"
"
Cute
",Yana Espinosa,5.0 out of 5 stars,"

  Great product! Fun and cute. The white just get dirty very quickly

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on March 16, 2020"
"
These shoes are fine, but I ordered too large of a size
",The Salmon Of Doubt,4.0 out of 5 stars,"

  These shoes are fine, but I ordered too large of a size. Officially, I wear a 11.5 with a 4E width. I was worried about getting a 12 because of the width, so I ordered 13. Width was not an issue, and these are excessivley long. In the future, I will order a 12.

",Size: 15 Women/13 MenColor: Khaki,,"Reviewed in the United States on August 17, 2015"
"
Ugly but comfy
",concerned citizen,4.0 out of 5 stars,"

  I seriously think these are the ugliest shoes ever, but my 14 year old had to have them and she wears them all the time! She even wears the charms in them like a toddler!

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on July 23, 2017"
"
Loveee
",Geraldine M.,5.0 out of 5 stars,"

  My daughter loves them and is very happy.

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on December 28, 2019"
"
Big but good price
",Dana,4.0 out of 5 stars,"

  Daughter loves

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on October 13, 2019"
"
Good quality shoes
",Estelle Hasert,4.0 out of 5 stars,"

  My husband accidentally ordered a woman's 10, he missed the man's 8 part! He wanted a man's 10. Anyway, I decided to keep them & still like them even tho I wear an 8 normally! They are just for going to the pool, no biggie!  We ordered him a man's 10 & he loves them!

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on May 25, 2015"
"
These are smaller than the same ordered size from several ...
",Sailin' Duck,5.0 out of 5 stars,"

  These are smaller than the same ordered size from several years ago. Still not too small as the others were initially larger than I had expected. Now I simply can't wear with socks.

",Size: 10 Women/8 MenColor: Pepper,,"Reviewed in the United States on August 30, 2017"
"
Usual Clogs
",Sherron Gerald,5.0 out of 5 stars,"

  These shoes can be cleaned more easily than any other, so I wear them when I'm picking up after my dogs in the front yard.  If I step in some, they're easily cleaned, can even go in the washing machine. They're incredibly ugly, but that one redeeming feature is why I bought them.

",Size: 8 Women/6 MenColor: Khaki,,"Reviewed in the United States on January 12, 2015"
"
Great
",Jolie,5.0 out of 5 stars,"

  Love it

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on November 12, 2019"
"
Great size and fit
",Kitsy Gaspard,5.0 out of 5 stars,"

  My daughter has been wanting a pair of crocks for so long, these came in fast and were sized perfect

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on December 27, 2019"
"
Gift for kids, they love!
",FDeacy Family,5.0 out of 5 stars,"

  Gift for kids, they love!

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on August 23, 2019"
"
Comfortables
",Laura,5.0 out of 5 stars,"

  Love it

",Size: 6 Women/4 MenColor: Tangerine,,"Reviewed in the United States on December 5, 2019"
"
This my 4th pair of Crocs, 2nd pair in ...
",Steven Lockensmith,5.0 out of 5 stars,"

  This my 4th pair of Crocs, 2nd pair in this color. When it is warm, I am barefoot in the house and these are at the door. If I am wearing shorts, I am wearing these Crocs.

",Size: 10 Women/8 MenColor: Khaki,,"Reviewed in the United States on January 17, 2018"
"
Crocs n Gucci socks
",Matthew,5.0 out of 5 stars,"

  Never had a more fashionable pair of shoes. Ffrom the Serengeti to Antarctica these shoes will do it all

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on November 24, 2018"
"
Fast shipping!
",Bailey,5.0 out of 5 stars,"

  Came in early and were exactly what I wanted!! Real crocs, not off brand!!

",Size: 6 Women/4 MenColor: Chocolate,,"Reviewed in the United States on February 19, 2019"
"
Perfect color
",JENNIFER GONZALEZ,5.0 out of 5 stars,"

  Perfect fit and color just as shown.

",Size: 11 Women/9 MenColor: Neon Purple,,"Reviewed in the United States on October 2, 2020"
"
Croc
",WD B.,5.0 out of 5 stars,"

  Happy little girl

",Size: 6 Women/4 MenColor: Pepper,,"Reviewed in the United States on December 30, 2019"
"
Excellent!
",Kindle Customer,5.0 out of 5 stars,"

  As expected.

",Size: 9 Women/7 MenColor: White,,"Reviewed in the United States on November 23, 2019"
"
Cute and comfy
",Angela Mocca,5.0 out of 5 stars,"

  I love them

",Size: 8 Women/6 MenColor: Tangerine,,"Reviewed in the United States on June 6, 2020"
"
Great purchase
",Stevens,5.0 out of 5 stars,"

  I love them so comfortable I wear them all the time!

",Size: 8 Women/6 MenColor: Melon,,"Reviewed in the United States on October 5, 2019"
"
Bought for husband
",Lauren,5.0 out of 5 stars,"

  Husband loves these... He says they are very comfy and better than the knock offs. = )

",Size: 13Color: Black,,"Reviewed in the United States on December 27, 2018"
"
Would recommend
",Doodleperson900,5.0 out of 5 stars,"

  These fit just right. They are lasting me a long time as I have to go to class and walk a lot, so I am happy at how comfortable and flexible they are on my feet. I can just slip on and go. Not too constricting or tight so just to put it simple, not too bad!

",Size: 9 Women/7 MenColor: Tangerine,,"Reviewed in the United States on January 12, 2019"
"
Christmas gift
",Melvin Roberts,5.0 out of 5 stars,"

  My daughter loves them. 14 year old girl who cheers and is always in the gym.

",Size: 8 Women/6 MenColor: Ballerina Pink,,"Reviewed in the United States on December 25, 2019"
"
classic croc
",Gorgo,5.0 out of 5 stars,"

  a bit more expensive than what i found at kohls, but the size was available on demand.  price fluxuated quite a bit, so it was more a matter of patience to get the best price.  shoe is great - typical croc for anyone who has ever worn them.  they look pretty ugly, but are VERY comfortable and have held up quite well.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on May 16, 2013"
"
A comfortable and safe footwear
",Amazon Customer,5.0 out of 5 stars,"

  Crocs is a safe foot wear on wet grounds. Been using/wearing crocs for 10 years! Worth the money. Be careful for the imitations.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on December 18, 2020"
"
They look as advertised
",Ben T,5.0 out of 5 stars,"

  Very comfortable and easy to use - good alternative to sandals for quick runs out of the house.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on October 18, 2018"
"
Fits great and is very comfortable and durable
",Carla,5.0 out of 5 stars,"

  I ordered my average shoe size and I fit perfect with a little room to spare! I have wide feet, but there was plenty of room for my foot! Overall very comfortable and durable

",Size: 8 Women/6 MenColor: Ballerina Pink,,"Reviewed in the United States on December 26, 2019"
"
Good for the money
",heather white,5.0 out of 5 stars,"

  Just as expected

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on January 27, 2020"
"
I like the product would recommend
",EllePNomo,5.0 out of 5 stars,"

  I like the product but not true to size you have to go down one size

",Size: 10 Women/8 MenColor: Ice Blue,,"Reviewed in the United States on September 12, 2020"
"
Be careful, colors are not what they seem
",Kimberly Becker,4.0 out of 5 stars,"

  These are nice Crocs; however the color was supposed to be a peachy, light salmon color but they came more pink and strawberry colored.  I was disappointed in the color but they were comfortable so I kept them.

",Size: 9 Women/7 MenColor: Melon,,"Reviewed in the United States on July 10, 2020"
"
So comfortable
",Erin Kennedy,5.0 out of 5 stars,"

  I love these. I'm on my feet a lot and these really help my feet.

",Size: 10 Women/8 MenColor: Black,,"Reviewed in the United States on February 23, 2019"
"
Perfect
",Heather Bunnell,5.0 out of 5 stars,"

  My daughter wanted these for Christmas. They fit as expected and are cute.

",Size: 10 Women/8 MenColor: Lavender,,"Reviewed in the United States on January 4, 2019"
"
Comfortable and look good
",melodie brower,5.0 out of 5 stars,"

  Perfect crocs

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on October 15, 2019"
"
Put Some Bounce In Your Step
",Backdraft,4.0 out of 5 stars,"

  I bought these because I have plantar fasciitis and my doctor recommended them.  I love the fit and the cushiness, and they are helping me reduce the inflammation in my heel.

",Size: 16 Women/14 MenColor: Navy,,"Reviewed in the United States on June 22, 2017"
"
Great shoes!!
",cponto,5.0 out of 5 stars,"

  I love Crocs! They may not be the cutest shoe, but they are definitely the most comfortable! I have 5 pairs and I wear them all the time. I highly recommend them. :)

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on December 30, 2017"
"
Ugly but very practical
",Adrian Brill,5.0 out of 5 stars,"

  Ugly but very practical. Keep them at the back door for a quick trip in the garage or in the yard. I wear arches and these work well for quit a while without them.

",Size: 16 Women/14 MenColor: Navy,,"Reviewed in the United States on October 16, 2017"
"
Crocs
",Miss L,5.0 out of 5 stars,"

  We use crocs on the boat for support and stability. We have used them for years.

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on August 25, 2019"
"
Ran a bit large, but fit okay with socks ...
",Amanda B.,4.0 out of 5 stars,"

  Ran a bit large, but fit okay with socks.  Daughter has been wearing for a few weeks now and no problems.  Very comfortable

",Size: 10 Women/8 MenColor: White,,"Reviewed in the United States on April 20, 2018"
"
Green crocs!
",Fritz Vale,5.0 out of 5 stars,"

  How comfortable it is and I didn’t realize you can use them while you swim!

",Size: 10 Women/8 MenColor: Grass Green,,"Reviewed in the United States on January 31, 2020"
"
Love it!!
",kariann c marziliano,5.0 out of 5 stars,"

  Great and well fitting! My husband loves Crocs and the army green color was a big hit!

",Size: 14 Women/12 MenColor: Army Green,,"Reviewed in the United States on June 21, 2019"
"
Great for yard and beach
",RebeccaAli,4.0 out of 5 stars,"

  I ordered these shoes to leave at the back door for when I go out to garden. While the holes allow dirt and debris to get to my feet, I love that I can just shake them out, hose them off and they're ready to go again. They seem to run on the roomy side but I wouldn't want them to be tight because of the material. My whole family has a pair and we use them everyday!

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United States on April 22, 2013"
"
Crocs rule
",Patrick,5.0 out of 5 stars,"

  My daughter is growing her Croc collection. She loves her new yellow Crocs.  I’m looking forward to seeing what color will be next!

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on January 3, 2019"
"
I can't believe crocs have returned
",Amanda J. Garrett,5.0 out of 5 stars,"

  This is what my 13 year old daughter asked for for her birthday.  She is absolutely in love with them and says they are super comfortable. They are exactly what I expected… Just as hideously ugly as they were when they were popular 10 years ago. Why why why are these back? What's next? Culottes??

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on October 12, 2017"
"
Best shoes ever!
",Emma H,5.0 out of 5 stars,"

  Love them! Wear them all the time.

",Size: 13Color: Black,,"Reviewed in the United States on July 8, 2019"
"
MUST BUY!
",Emily,5.0 out of 5 stars,"

  I wear these everyday! I am in high school and I absolutely LOVE these crocs! I bought the lapis color and it is gorgeous! I have been looking for crocs that I like for a very long time. Since crocs are in demand right now, BUY THEM if you have a chance. They fit perfectly, I can wear them with socks or without, and they look pretty good too! PLEASE BUY THESE THEY ARE AMAZING!!!

",Size: 9 Women/7 MenColor: Tangerine,2 people found this helpful,"Reviewed in the United States on October 7, 2016"
"
Cute but didn't work
",shoecrazy,4.0 out of 5 stars,"

  They were too short but a bigger size would've been to big.  A half size would've been a great option.

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on May 15, 2019"
"
Good
",Juancho & Sellings,5.0 out of 5 stars,"

  Good

",Size: 7 Women/5 MenColor: Ballerina Pink,,"Reviewed in the United States on March 14, 2020"
"
Import from Europe
",Marquis McInnis,5.0 out of 5 stars,"

  My wife has a small foot (5.5 or 6 american). The smallest size available, for women,  fit perfectly.  This particular croc was made in Italy and I bought it from a German company as the color, pool, was not available in the states for Christmas. I took a huge chance on this order and it paid off.

",Size: 6 Women/4 MenColor: Pool,,"Reviewed in the United States on January 23, 2016"
"
High-Quality + Smart Design(s) and Affordability =  Crocs
",Paul Christensen,5.0 out of 5 stars,"

  Might not match everyone's idea of fashion, but I swear by their comfort!

",Size: 16 Women/14 MenColor: Slate Grey,,"Reviewed in the United States on January 3, 2019"
"
Very sad, very
",Zottie,4.0 out of 5 stars,"

  I purchase them a bit larger cause all the other three pairs i purchased shrank due to sun exposure, which never happened before. I had to toss them out. Very sad, very expensive

",Size: 9 Women/7 MenColor: Pepper,,"Reviewed in the United States on July 18, 2017"
"
Fast delivery. Same quality as Croc website
",Colby,5.0 out of 5 stars,"

  Bought this as a birthday gift for my wife. She absolutely loves these ugly shoes. They got here faster than the Croc's website does.

",Size: 9 Women/7 MenColor: Lemon,,"Reviewed in the United States on April 21, 2020"
"
Nice
",Mani Bee,5.0 out of 5 stars,"

  A gift for my little brother. He loves them.

",Size: 9 Women/7 MenColor: Lemon,,"Reviewed in the United States on December 21, 2020"
"
Love
",Tiffy2u,5.0 out of 5 stars,"

  Can't go wrong with croc! Color is beautiful

",Size: 13 Women/11 MenColor: Pepper,,"Reviewed in the United States on December 21, 2020"
"
Happy Feet
",Dottydotdot,5.0 out of 5 stars,"

  After retiring two years ago and not having to wear work shoes (that always made my feet numb) I thought I'd try these funky looking Crocs, wow. I wear them exclusivly now winter or summer with out any foot numbness even during my normal walks of 5+ miles.This new pair is replacing my original pair as those are getting a little thin on the bottom.

",Size: 13 Women/11 MenColor: Black,,"Reviewed in the United States on February 21, 2015"
"
VERY COMFORTABLE
",Nati,5.0 out of 5 stars,"

  Very comfortable shoes, even though they fit a bit looser than I hoped they would. I bought them in a size 10 in MEN and the toe space is just a bit roomier than I hoped for. Other than that, this was a great purchase; I love these shoes!

",Size: 12 Women/10 MenColor: Black,,"Reviewed in the United States on May 22, 2019"
"
Crocs are great
",Kelli Mcgowen,5.0 out of 5 stars,"

  Great color, and very comfortable

",Size: 11 Women/9 MenColor: Lemon,,"Reviewed in the United States on July 10, 2019"
"
Great!
",Stefanie J Gelo,5.0 out of 5 stars,"

  Purchased for husband as house shoes. Comfy and perfect fit!

",Size: 15 Women/13 MenColor: Khaki,,"Reviewed in the United States on February 4, 2020"
"
Love them! My first pair of crocs
",Casey,5.0 out of 5 stars,"

  Love them! My first pair of crocs, bought them for hiking trip to the smoky mountains. Great kick of your boots and slip into something more comfortable for around camp. Used them as water shoes in a creek , worked great and dried kwick .

",Size: 11 Women/9 MenColor: Khaki,,"Reviewed in the United States on October 15, 2017"
"
Love the Product!!! 10/10 starss
",Brownskinn_,5.0 out of 5 stars,"

  Came the next day, was delivered early. I'm Soo in love with these definitely want to order the blue ones next😍🙌🏾

",Size: 8 Women/6 MenColor: Melon,,"Reviewed in the United States on March 27, 2020"
"
... to have surgery and needed a shoe that would easily fit without any sort of hand help
",Kathleen A. Sheaffer,5.0 out of 5 stars,"

  I got these because I was going to have surgery and needed a shoe that would easily fit without any sort of hand help.  These work great and I like the cool laser design.

",,One person found this helpful,"Reviewed in the United States on September 2, 2016"
"
Great shoe! Offers arch support & comfort.
",Befa,5.0 out of 5 stars,"

  These fit just slightly larger than the black and the brown ones. I have peripheral neuropathy and change shoes often in a day. This style is the best. It offers arch support and comfort. Great for after a long day.

",Size: 8 Women/6 MenColor: Chocolate,,"Reviewed in the United States on December 2, 2017"
"
Love Crocs
",Jackie,5.0 out of 5 stars,"

  Great shoes!

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on May 27, 2020"
"
love these!
",tlf,4.0 out of 5 stars,"

  Love these crocs, only downfall is seems to run small for women. I ordered a men's 6/womens 8 and seems to be on the tight side. I'd recommend going up a size. Other than that the quality is fantastic!

",Size: 8 Women/6 MenColor: Navy,,"Reviewed in the United States on May 10, 2017"
"
Perfect
",Ariana ,5.0 out of 5 stars,"

  Exactly as described and pictured

",Size: 6 Women/4 MenColor: Ice Blue,,"Reviewed in the United States on July 10, 2019"
"
Comfy
",Isabella Jacobson,5.0 out of 5 stars,"

  Super cute

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on July 17, 2020"
"
Very comfortable fit.
",robbyc,5.0 out of 5 stars,"

  Bought these for my husband to wear in the house.  He loves them, he said that they fit very comfortable.

",Size: 11 Women/9 MenColor: Army Green,,"Reviewed in the United States on December 1, 2020"
